Initialising...
Starting CloudSim version 3.0
Datacenter_0 is starting...
Datacenter_1 is starting...
Broker1 is starting...
Entities started.
0.0: Broker1: Cloud Resource List received with 2 resource(s)
0.0: Broker1: Trying to Create VM #128 in Datacenter_0
0.0: Broker1: Trying to Create VM #5 in Datacenter_0
0.0: Broker1: Trying to Create VM #154 in Datacenter_0
0.0: Broker1: Trying to Create VM #75 in Datacenter_0
0.0: Broker1: Trying to Create VM #180 in Datacenter_0
0.0: Broker1: Trying to Create VM #80 in Datacenter_0
0.0: Broker1: Trying to Create VM #49 in Datacenter_0
0.0: Broker1: Trying to Create VM #120 in Datacenter_0
0.0: Broker1: Trying to Create VM #138 in Datacenter_0
0.0: Broker1: Trying to Create VM #69 in Datacenter_0
0.0: Broker1: Trying to Create VM #116 in Datacenter_0
0.0: Broker1: Trying to Create VM #97 in Datacenter_0
0.0: Broker1: Trying to Create VM #98 in Datacenter_0
0.0: Broker1: Trying to Create VM #33 in Datacenter_0
0.0: Broker1: Trying to Create VM #12 in Datacenter_0
0.0: Broker1: Trying to Create VM #135 in Datacenter_0
0.0: Broker1: Trying to Create VM #171 in Datacenter_0
0.0: Broker1: Trying to Create VM #102 in Datacenter_0
0.0: Broker1: Trying to Create VM #85 in Datacenter_0
0.0: Broker1: Trying to Create VM #101 in Datacenter_0
0.0: Broker1: Trying to Create VM #11 in Datacenter_0
0.0: Broker1: Trying to Create VM #23 in Datacenter_0
0.0: Broker1: Trying to Create VM #76 in Datacenter_0
0.0: Broker1: Trying to Create VM #34 in Datacenter_0
0.0: Broker1: Trying to Create VM #28 in Datacenter_0
0.0: Broker1: Trying to Create VM #149 in Datacenter_0
0.0: Broker1: Trying to Create VM #191 in Datacenter_0
0.0: Broker1: Trying to Create VM #172 in Datacenter_0
0.0: Broker1: Trying to Create VM #124 in Datacenter_0
0.0: Broker1: Trying to Create VM #43 in Datacenter_0
0.0: Broker1: Trying to Create VM #166 in Datacenter_0
0.0: Broker1: Trying to Create VM #182 in Datacenter_0
0.0: Broker1: Trying to Create VM #155 in Datacenter_0
0.0: Broker1: Trying to Create VM #24 in Datacenter_0
0.0: Broker1: Trying to Create VM #114 in Datacenter_0
0.0: Broker1: Trying to Create VM #189 in Datacenter_0
0.0: Broker1: Trying to Create VM #150 in Datacenter_0
0.0: Broker1: Trying to Create VM #169 in Datacenter_0
0.0: Broker1: Trying to Create VM #9 in Datacenter_0
0.0: Broker1: Trying to Create VM #14 in Datacenter_0
0.0: Broker1: Trying to Create VM #35 in Datacenter_0
0.0: Broker1: Trying to Create VM #79 in Datacenter_0
0.0: Broker1: Trying to Create VM #170 in Datacenter_0
0.0: Broker1: Trying to Create VM #8 in Datacenter_0
0.0: Broker1: Trying to Create VM #130 in Datacenter_0
0.0: Broker1: Trying to Create VM #132 in Datacenter_0
0.0: Broker1: Trying to Create VM #159 in Datacenter_0
0.0: Broker1: Trying to Create VM #21 in Datacenter_0
0.0: Broker1: Trying to Create VM #83 in Datacenter_0
0.0: Broker1: Trying to Create VM #118 in Datacenter_0
0.0: Broker1: Trying to Create VM #181 in Datacenter_0
0.0: Broker1: Trying to Create VM #40 in Datacenter_0
0.0: Broker1: Trying to Create VM #112 in Datacenter_0
0.1: Broker1: VM #133 has been created in Datacenter #2, Host #0
0.1: Broker1: VM #18 has been created in Datacenter #2, Host #1
0.1: Broker1: VM #127 has been created in Datacenter #2, Host #2
0.1: Broker1: VM #19 has been created in Datacenter #2, Host #3
0.1: Broker1: VM #81 has been created in Datacenter #2, Host #4
0.1: Broker1: VM #10 has been created in Datacenter #2, Host #5
0.1: Broker1: VM #62 has been created in Datacenter #2, Host #6
0.1: Broker1: VM #77 has been created in Datacenter #2, Host #7
0.1: Broker1: VM #44 has been created in Datacenter #2, Host #8
0.1: Broker1: VM #63 has been created in Datacenter #2, Host #9
0.1: Broker1: VM #125 has been created in Datacenter #2, Host #10
0.1: Broker1: VM #46 has been created in Datacenter #2, Host #11
0.1: Broker1: VM #36 has been created in Datacenter #2, Host #12
0.1: Broker1: VM #48 has been created in Datacenter #2, Host #13
0.1: Broker1: VM #16 has been created in Datacenter #2, Host #14
0.1: Broker1: VM #54 has been created in Datacenter #2, Host #15
0.1: Broker1: VM #53 has been created in Datacenter #2, Host #16
0.1: Broker1: VM #113 has been created in Datacenter #2, Host #17
0.1: Broker1: VM #198 has been created in Datacenter #2, Host #18
0.1: Broker1: VM #137 has been created in Datacenter #2, Host #19
0.1: Broker1: VM #143 has been created in Datacenter #2, Host #20
0.1: Broker1: VM #67 has been created in Datacenter #2, Host #21
0.1: Broker1: VM #185 has been created in Datacenter #2, Host #22
0.1: Broker1: VM #108 has been created in Datacenter #2, Host #23
0.1: Broker1: VM #146 has been created in Datacenter #2, Host #24
0.1: Broker1: VM #167 has been created in Datacenter #2, Host #25
0.1: Broker1: VM #90 has been created in Datacenter #2, Host #26
0.1: Broker1: VM #122 has been created in Datacenter #2, Host #27
0.1: Broker1: VM #145 has been created in Datacenter #2, Host #28
0.1: Broker1: VM #57 has been created in Datacenter #2, Host #29
0.1: Broker1: VM #111 has been created in Datacenter #2, Host #30
0.1: Broker1: VM #178 has been created in Datacenter #2, Host #31
0.1: Broker1: VM #105 has been created in Datacenter #2, Host #32
0.1: Broker1: VM #2 has been created in Datacenter #2, Host #33
0.1: Broker1: VM #0 has been created in Datacenter #2, Host #34
0.1: Broker1: VM #192 has been created in Datacenter #2, Host #35
0.1: Broker1: VM #96 has been created in Datacenter #2, Host #36
0.1: Broker1: VM #74 has been created in Datacenter #2, Host #37
0.1: Broker1: VM #60 has been created in Datacenter #2, Host #38
0.1: Broker1: VM #147 has been created in Datacenter #2, Host #39
0.1: Broker1: VM #183 has been created in Datacenter #2, Host #40
0.1: Broker1: VM #7 has been created in Datacenter #2, Host #41
0.1: Broker1: VM #163 has been created in Datacenter #2, Host #42
0.1: Broker1: VM #144 has been created in Datacenter #2, Host #43
0.1: Broker1: VM #13 has been created in Datacenter #2, Host #44
0.1: Broker1: VM #104 has been created in Datacenter #2, Host #45
0.1: Broker1: VM #51 has been created in Datacenter #2, Host #46
0.1: Broker1: VM #175 has been created in Datacenter #2, Host #47
0.1: Broker1: VM #70 has been created in Datacenter #2, Host #48
0.1: Broker1: VM #32 has been created in Datacenter #2, Host #49
0.1: Broker1: VM #1 has been created in Datacenter #2, Host #0
0.1: Broker1: VM #158 has been created in Datacenter #2, Host #1
0.1: Broker1: VM #168 has been created in Datacenter #2, Host #2
0.1: Broker1: VM #39 has been created in Datacenter #2, Host #3
0.1: Broker1: VM #174 has been created in Datacenter #2, Host #4
0.1: Broker1: VM #129 has been created in Datacenter #2, Host #5
0.1: Broker1: VM #56 has been created in Datacenter #2, Host #6
0.1: Broker1: VM #160 has been created in Datacenter #2, Host #7
0.1: Broker1: VM #25 has been created in Datacenter #2, Host #8
0.1: Broker1: VM #59 has been created in Datacenter #2, Host #9
0.1: Broker1: VM #107 has been created in Datacenter #2, Host #10
0.1: Broker1: VM #50 has been created in Datacenter #2, Host #11
0.1: Broker1: VM #148 has been created in Datacenter #2, Host #12
0.1: Broker1: VM #195 has been created in Datacenter #2, Host #13
0.1: Broker1: VM #89 has been created in Datacenter #2, Host #14
0.1: Broker1: VM #173 has been created in Datacenter #2, Host #15
0.1: Broker1: VM #94 has been created in Datacenter #2, Host #16
0.1: Broker1: VM #117 has been created in Datacenter #2, Host #17
0.1: Broker1: VM #4 has been created in Datacenter #2, Host #18
0.1: Broker1: VM #88 has been created in Datacenter #2, Host #19
0.1: Broker1: VM #190 has been created in Datacenter #2, Host #20
0.1: Broker1: VM #136 has been created in Datacenter #2, Host #21
0.1: Broker1: VM #37 has been created in Datacenter #2, Host #22
0.1: Broker1: VM #193 has been created in Datacenter #2, Host #23
0.1: Broker1: VM #142 has been created in Datacenter #2, Host #24
0.1: Broker1: VM #58 has been created in Datacenter #2, Host #25
0.1: Broker1: VM #106 has been created in Datacenter #2, Host #26
0.1: Broker1: VM #64 has been created in Datacenter #2, Host #27
0.1: Broker1: VM #131 has been created in Datacenter #2, Host #28
0.1: Broker1: VM #99 has been created in Datacenter #2, Host #29
0.1: Broker1: VM #61 has been created in Datacenter #2, Host #30
0.1: Broker1: VM #184 has been created in Datacenter #2, Host #31
0.1: Broker1: VM #92 has been created in Datacenter #2, Host #32
0.1: Broker1: VM #140 has been created in Datacenter #2, Host #33
0.1: Broker1: VM #179 has been created in Datacenter #2, Host #34
0.1: Broker1: VM #156 has been created in Datacenter #2, Host #35
0.1: Broker1: VM #68 has been created in Datacenter #2, Host #36
0.1: Broker1: VM #115 has been created in Datacenter #2, Host #37
0.1: Broker1: VM #41 has been created in Datacenter #2, Host #38
0.1: Broker1: VM #121 has been created in Datacenter #2, Host #39
0.1: Broker1: VM #29 has been created in Datacenter #2, Host #40
0.1: Broker1: VM #109 has been created in Datacenter #2, Host #41
0.1: Broker1: VM #141 has been created in Datacenter #2, Host #42
0.1: Broker1: VM #66 has been created in Datacenter #2, Host #43
0.1: Broker1: VM #22 has been created in Datacenter #2, Host #44
0.1: Broker1: VM #72 has been created in Datacenter #2, Host #45
0.1: Broker1: VM #196 has been created in Datacenter #2, Host #46
0.1: Broker1: VM #164 has been created in Datacenter #2, Host #47
0.1: Broker1: VM #199 has been created in Datacenter #2, Host #48
0.1: Broker1: VM #15 has been created in Datacenter #2, Host #49
0.1: Broker1: VM #103 has been created in Datacenter #2, Host #0
0.1: Broker1: VM #17 has been created in Datacenter #2, Host #1
0.1: Broker1: VM #52 has been created in Datacenter #2, Host #2
0.1: Broker1: VM #161 has been created in Datacenter #2, Host #3
0.1: Broker1: VM #55 has been created in Datacenter #2, Host #4
0.1: Broker1: VM #31 has been created in Datacenter #2, Host #5
0.1: Broker1: VM #78 has been created in Datacenter #2, Host #6
0.1: Broker1: VM #27 has been created in Datacenter #2, Host #7
0.1: Broker1: VM #194 has been created in Datacenter #2, Host #8
0.1: Broker1: VM #152 has been created in Datacenter #2, Host #9
0.1: Broker1: VM #157 has been created in Datacenter #2, Host #10
0.1: Broker1: VM #6 has been created in Datacenter #2, Host #11
0.1: Broker1: VM #42 has been created in Datacenter #2, Host #12
0.1: Broker1: VM #38 has been created in Datacenter #2, Host #13
0.1: Broker1: VM #139 has been created in Datacenter #2, Host #14
0.1: Broker1: VM #176 has been created in Datacenter #2, Host #15
0.1: Broker1: VM #153 has been created in Datacenter #2, Host #16
0.1: Broker1: VM #45 has been created in Datacenter #2, Host #17
0.1: Broker1: VM #110 has been created in Datacenter #2, Host #18
0.1: Broker1: VM #86 has been created in Datacenter #2, Host #19
0.1: Broker1: VM #95 has been created in Datacenter #2, Host #20
0.1: Broker1: VM #119 has been created in Datacenter #2, Host #21
0.1: Broker1: VM #197 has been created in Datacenter #2, Host #22
0.1: Broker1: VM #71 has been created in Datacenter #2, Host #23
0.1: Broker1: VM #123 has been created in Datacenter #2, Host #24
0.1: Broker1: VM #84 has been created in Datacenter #2, Host #25
0.1: Broker1: VM #126 has been created in Datacenter #2, Host #26
0.1: Broker1: VM #186 has been created in Datacenter #2, Host #27
0.1: Broker1: VM #100 has been created in Datacenter #2, Host #28
0.1: Broker1: VM #20 has been created in Datacenter #2, Host #29
0.1: Broker1: VM #47 has been created in Datacenter #2, Host #30
0.1: Broker1: VM #82 has been created in Datacenter #2, Host #31
0.1: Broker1: VM #187 has been created in Datacenter #2, Host #32
0.1: Broker1: VM #3 has been created in Datacenter #2, Host #33
0.1: Broker1: VM #165 has been created in Datacenter #2, Host #34
0.1: Broker1: VM #73 has been created in Datacenter #2, Host #35
0.1: Broker1: VM #177 has been created in Datacenter #2, Host #36
0.1: Broker1: VM #87 has been created in Datacenter #2, Host #37
0.1: Broker1: VM #162 has been created in Datacenter #2, Host #38
0.1: Broker1: VM #134 has been created in Datacenter #2, Host #39
0.1: Broker1: VM #151 has been created in Datacenter #2, Host #40
0.1: Broker1: VM #30 has been created in Datacenter #2, Host #41
0.1: Broker1: VM #188 has been created in Datacenter #2, Host #42
0.1: Broker1: VM #65 has been created in Datacenter #2, Host #43
0.1: Broker1: VM #91 has been created in Datacenter #2, Host #44
0.1: Broker1: VM #93 has been created in Datacenter #2, Host #45
0.1: Broker1: VM #26 has been created in Datacenter #2, Host #46
0.1: Broker1: VM #128 has been created in Datacenter #2, Host #47
0.1: Broker1: VM #5 has been created in Datacenter #2, Host #48
0.1: Broker1: VM #154 has been created in Datacenter #2, Host #49
0.1: Broker1: VM #75 has been created in Datacenter #2, Host #0
0.1: Broker1: VM #180 has been created in Datacenter #2, Host #1
0.1: Broker1: VM #80 has been created in Datacenter #2, Host #2
0.1: Broker1: VM #49 has been created in Datacenter #2, Host #3
0.1: Broker1: VM #120 has been created in Datacenter #2, Host #4
0.1: Broker1: VM #138 has been created in Datacenter #2, Host #5
0.1: Broker1: VM #69 has been created in Datacenter #2, Host #6
0.1: Broker1: VM #116 has been created in Datacenter #2, Host #7
0.1: Broker1: VM #97 has been created in Datacenter #2, Host #8
0.1: Broker1: VM #98 has been created in Datacenter #2, Host #9
0.1: Broker1: VM #33 has been created in Datacenter #2, Host #10
0.1: Broker1: VM #12 has been created in Datacenter #2, Host #11
0.1: Broker1: VM #135 has been created in Datacenter #2, Host #12
0.1: Broker1: VM #171 has been created in Datacenter #2, Host #13
0.1: Broker1: VM #102 has been created in Datacenter #2, Host #14
0.1: Broker1: VM #85 has been created in Datacenter #2, Host #15
0.1: Broker1: VM #101 has been created in Datacenter #2, Host #16
0.1: Broker1: VM #11 has been created in Datacenter #2, Host #17
0.1: Broker1: VM #23 has been created in Datacenter #2, Host #18
0.1: Broker1: VM #76 has been created in Datacenter #2, Host #19
0.1: Broker1: VM #34 has been created in Datacenter #2, Host #20
0.1: Broker1: VM #28 has been created in Datacenter #2, Host #21
0.1: Broker1: VM #149 has been created in Datacenter #2, Host #22
0.1: Broker1: VM #191 has been created in Datacenter #2, Host #23
0.1: Broker1: VM #172 has been created in Datacenter #2, Host #24
0.1: Broker1: VM #124 has been created in Datacenter #2, Host #25
0.1: Broker1: VM #43 has been created in Datacenter #2, Host #26
0.1: Broker1: VM #166 has been created in Datacenter #2, Host #27
0.1: Broker1: VM #182 has been created in Datacenter #2, Host #28
0.1: Broker1: VM #155 has been created in Datacenter #2, Host #29
0.1: Broker1: VM #24 has been created in Datacenter #2, Host #30
0.1: Broker1: VM #114 has been created in Datacenter #2, Host #31
0.1: Broker1: VM #189 has been created in Datacenter #2, Host #32
0.1: Broker1: VM #150 has been created in Datacenter #2, Host #33
0.1: Broker1: VM #169 has been created in Datacenter #2, Host #34
0.1: Broker1: VM #9 has been created in Datacenter #2, Host #35
0.1: Broker1: VM #14 has been created in Datacenter #2, Host #36
0.1: Broker1: VM #35 has been created in Datacenter #2, Host #37
0.1: Broker1: VM #79 has been created in Datacenter #2, Host #38
0.1: Broker1: VM #170 has been created in Datacenter #2, Host #39
0.1: Broker1: VM #8 has been created in Datacenter #2, Host #40
0.1: Broker1: VM #130 has been created in Datacenter #2, Host #41
0.1: Broker1: VM #132 has been created in Datacenter #2, Host #42
0.1: Broker1: VM #159 has been created in Datacenter #2, Host #43
0.1: Broker1: VM #21 has been created in Datacenter #2, Host #44
0.1: Broker1: VM #83 has been created in Datacenter #2, Host #45
0.1: Broker1: VM #118 has been created in Datacenter #2, Host #46
0.1: Broker1: VM #181 has been created in Datacenter #2, Host #47
0.1: Broker1: VM #40 has been created in Datacenter #2, Host #48
0.1: Broker1: VM #112 has been created in Datacenter #2, Host #49

0.1 DC id: 2: Recieved start migration message from controller
Starting the migration with vm amount: 200

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 133 added to a waiting queue
Amount in a waiting queue: 1

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 18 added to a waiting queue
Amount in a waiting queue: 2

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 127 added to a waiting queue
Amount in a waiting queue: 3

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 19 added to a waiting queue
Amount in a waiting queue: 4

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 81 added to a waiting queue
Amount in a waiting queue: 5

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 10 added to a waiting queue
Amount in a waiting queue: 6

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 62 added to a waiting queue
Amount in a waiting queue: 7

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 77 added to a waiting queue
Amount in a waiting queue: 8

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 44 added to a waiting queue
Amount in a waiting queue: 9

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 63 added to a waiting queue
Amount in a waiting queue: 10

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 125 added to a waiting queue
Amount in a waiting queue: 11

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 46 added to a waiting queue
Amount in a waiting queue: 12

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 36 added to a waiting queue
Amount in a waiting queue: 13

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 48 added to a waiting queue
Amount in a waiting queue: 14

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 16 added to a waiting queue
Amount in a waiting queue: 15

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 54 added to a waiting queue
Amount in a waiting queue: 16

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 53 added to a waiting queue
Amount in a waiting queue: 17

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 113 added to a waiting queue
Amount in a waiting queue: 18

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 198 added to a waiting queue
Amount in a waiting queue: 19

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 137 added to a waiting queue
Amount in a waiting queue: 20

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 143 added to a waiting queue
Amount in a waiting queue: 21

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 67 added to a waiting queue
Amount in a waiting queue: 22

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 185 added to a waiting queue
Amount in a waiting queue: 23

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 108 added to a waiting queue
Amount in a waiting queue: 24

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 146 added to a waiting queue
Amount in a waiting queue: 25

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 167 added to a waiting queue
Amount in a waiting queue: 26

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 90 added to a waiting queue
Amount in a waiting queue: 27

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 122 added to a waiting queue
Amount in a waiting queue: 28

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 145 added to a waiting queue
Amount in a waiting queue: 29

0.1 Broker: Received queue message from dc id2 sent at 0.1
VM id: 57 added to a waiting queue
Amount in a waiting queue: 30

0.1 Broker: Received queue message from dc id2 sent at 0.1
